eventID,occurrenceID,measurementValue,analyzedBy,measurementType,measurementeUnity
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta23PC_2016_aberta_t2_q (3).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta23PC_2016_aberta_t2_q (3).JPG_occ_9830,18,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta23PC_2016_aberta_t2_q (3).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta23PC_2016_aberta_t2_q (3).JPG_occ_9831,48,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta23PC_2016_aberta_t2_q (3).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta23PC_2016_aberta_t2_q (3).JPG_occ_9832,24,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta23PC_2016_aberta_t2_q (3).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta23PC_2016_aberta_t2_q (3).JPG_occ_9833,2,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta23PC_2016_aberta_t2_q (3).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta23PC_2016_aberta_t2_q (3).JPG_occ_9834,8,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta24PC_2016_aberta_t2_q (4).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta24PC_2016_aberta_t2_q (4).JPG_occ_9835,6,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta24PC_2016_aberta_t2_q (4).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta24PC_2016_aberta_t2_q (4).JPG_occ_9836,44,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta24PC_2016_aberta_t2_q (4).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta24PC_2016_aberta_t2_q (4).JPG_occ_9837,6,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta24PC_2016_aberta_t2_q (4).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta24PC_2016_aberta_t2_q (4).JPG_occ_9838,6,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta24PC_2016_aberta_t2_q (4).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta24PC_2016_aberta_t2_q (4).JPG_occ_9839,8,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta24PC_2016_aberta_t2_q (4).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta24PC_2016_aberta_t2_q (4).JPG_occ_9840,10,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta24PC_2016_aberta_t2_q (4).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta24PC_2016_aberta_t2_q (4).JPG_occ_9841,20,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta25PC_2016_aberta_t2_q (5).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta25PC_2016_aberta_t2_q (5).JPG_occ_9842,8.163265306,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta25PC_2016_aberta_t2_q (5).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta25PC_2016_aberta_t2_q (5).JPG_occ_9843,4.081632653,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta25PC_2016_aberta_t2_q (5).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta25PC_2016_aberta_t2_q (5).JPG_occ_9844,14.285714286,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta25PC_2016_aberta_t2_q (5).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta25PC_2016_aberta_t2_q (5).JPG_occ_9845,46.93877551,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta25PC_2016_aberta_t2_q (5).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta25PC_2016_aberta_t2_q (5).JPG_occ_9846,6.12244898,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta25PC_2016_aberta_t2_q (5).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta25PC_2016_aberta_t2_q (5).JPG_occ_9847,4.081632653,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta25PC_2016_aberta_t2_q (5).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta25PC_2016_aberta_t2_q (5).JPG_occ_9848,16.32653061,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta26PC_2016_aberta_t2_q (6).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta26PC_2016_aberta_t2_q (6).JPG_occ_9849,20,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta26PC_2016_aberta_t2_q (6).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta26PC_2016_aberta_t2_q (6).JPG_occ_9850,6,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta26PC_2016_aberta_t2_q (6).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta26PC_2016_aberta_t2_q (6).JPG_occ_9851,2,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta26PC_2016_aberta_t2_q (6).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta26PC_2016_aberta_t2_q (6).JPG_occ_9852,42,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta26PC_2016_aberta_t2_q (6).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta26PC_2016_aberta_t2_q (6).JPG_occ_9853,30,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta27PC_2016_aberta_t2_q (7).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta27PC_2016_aberta_t2_q (7).JPG_occ_9854,4.347826087,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta27PC_2016_aberta_t2_q (7).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta27PC_2016_aberta_t2_q (7).JPG_occ_9855,8.695652174,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta27PC_2016_aberta_t2_q (7).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta27PC_2016_aberta_t2_q (7).JPG_occ_9856,43.47826087,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta27PC_2016_aberta_t2_q (7).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta27PC_2016_aberta_t2_q (7).JPG_occ_9857,2.173913043,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta27PC_2016_aberta_t2_q (7).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta27PC_2016_aberta_t2_q (7).JPG_occ_9858,13.04347826,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta27PC_2016_aberta_t2_q (7).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta27PC_2016_aberta_t2_q (7).JPG_occ_9859,28.26086957,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta28PC_2016_aberta_t2_q (8).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta28PC_2016_aberta_t2_q (8).JPG_occ_9860,2.083333333,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta28PC_2016_aberta_t2_q (8).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta28PC_2016_aberta_t2_q (8).JPG_occ_9861,2.083333333,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta28PC_2016_aberta_t2_q (8).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta28PC_2016_aberta_t2_q (8).JPG_occ_9862,12.5,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta28PC_2016_aberta_t2_q (8).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta28PC_2016_aberta_t2_q (8).JPG_occ_9863,18.750000003,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta28PC_2016_aberta_t2_q (8).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta28PC_2016_aberta_t2_q (8).JPG_occ_9864,2.083333333,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta28PC_2016_aberta_t2_q (8).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta28PC_2016_aberta_t2_q (8).JPG_occ_9865,6.25,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta28PC_2016_aberta_t2_q (8).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta28PC_2016_aberta_t2_q (8).JPG_occ_9866,6.25,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta28PC_2016_aberta_t2_q (8).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta28PC_2016_aberta_t2_q (8).JPG_occ_9867,50,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta29PC_2016_aberta_t2_q (9).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta29PC_2016_aberta_t2_q (9).JPG_occ_9868,6.12244898,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta29PC_2016_aberta_t2_q (9).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta29PC_2016_aberta_t2_q (9).JPG_occ_9869,30.6122449,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta29PC_2016_aberta_t2_q (9).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta29PC_2016_aberta_t2_q (9).JPG_occ_9870,8.163265306,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta29PC_2016_aberta_t2_q (9).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta29PC_2016_aberta_t2_q (9).JPG_occ_9871,10.20408163,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta29PC_2016_aberta_t2_q (9).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta29PC_2016_aberta_t2_q (9).JPG_occ_9872,2.040816327,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta29PC_2016_aberta_t2_q (9).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta29PC_2016_aberta_t2_q (9).JPG_occ_9873,42.85714286,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta310PC_2016_aberta_t3_q (10).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta310PC_2016_aberta_t3_q (10).JPG_occ_9874,30.612244896999997,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta310PC_2016_aberta_t3_q (10).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta310PC_2016_aberta_t3_q (10).JPG_occ_9875,10.20408163,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta310PC_2016_aberta_t3_q (10).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta310PC_2016_aberta_t3_q (10).JPG_occ_9876,2.040816327,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta310PC_2016_aberta_t3_q (10).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta310PC_2016_aberta_t3_q (10).JPG_occ_9877,20.408163263,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta310PC_2016_aberta_t3_q (10).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta310PC_2016_aberta_t3_q (10).JPG_occ_9878,8.163265306,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta310PC_2016_aberta_t3_q (10).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta310PC_2016_aberta_t3_q (10).JPG_occ_9879,28.57142857,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta31PC_2016_aberta_t3_q (1).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta31PC_2016_aberta_t3_q (1).JPG_occ_9880,6.25,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta31PC_2016_aberta_t3_q (1).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta31PC_2016_aberta_t3_q (1).JPG_occ_9881,4.166666667,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta31PC_2016_aberta_t3_q (1).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta31PC_2016_aberta_t3_q (1).JPG_occ_9882,4.166666667,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta31PC_2016_aberta_t3_q (1).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta31PC_2016_aberta_t3_q (1).JPG_occ_9883,2.083333333,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta31PC_2016_aberta_t3_q (1).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta31PC_2016_aberta_t3_q (1).JPG_occ_9884,18.75,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta31PC_2016_aberta_t3_q (1).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta31PC_2016_aberta_t3_q (1).JPG_occ_9885,14.58333333,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta31PC_2016_aberta_t3_q (1).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta31PC_2016_aberta_t3_q (1).JPG_occ_9886,50,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta32PC_2016_aberta_t3_q (2).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta32PC_2016_aberta_t3_q (2).JPG_occ_9887,6,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta32PC_2016_aberta_t3_q (2).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta32PC_2016_aberta_t3_q (2).JPG_occ_9888,46,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta32PC_2016_aberta_t3_q (2).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta32PC_2016_aberta_t3_q (2).JPG_occ_9889,18,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta32PC_2016_aberta_t3_q (2).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta32PC_2016_aberta_t3_q (2).JPG_occ_9890,10,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta32PC_2016_aberta_t3_q (2).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta32PC_2016_aberta_t3_q (2).JPG_occ_9891,8,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta32PC_2016_aberta_t3_q (2).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta32PC_2016_aberta_t3_q (2).JPG_occ_9892,6,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta32PC_2016_aberta_t3_q (2).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta32PC_2016_aberta_t3_q (2).JPG_occ_9893,6,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta33PC_2016_aberta_t3_q (3).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta33PC_2016_aberta_t3_q (3).JPG_occ_9894,55.31914894,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta33PC_2016_aberta_t3_q (3).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta33PC_2016_aberta_t3_q (3).JPG_occ_9895,19.148936174,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta33PC_2016_aberta_t3_q (3).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta33PC_2016_aberta_t3_q (3).JPG_occ_9896,4.255319149,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta33PC_2016_aberta_t3_q (3).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta33PC_2016_aberta_t3_q (3).JPG_occ_9897,10.63829787,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta33PC_2016_aberta_t3_q (3).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta33PC_2016_aberta_t3_q (3).JPG_occ_9898,10.638297871999999,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta34PC_2016_aberta_t3_q (4).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta34PC_2016_aberta_t3_q (4).JPG_occ_9899,20,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta34PC_2016_aberta_t3_q (4).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta34PC_2016_aberta_t3_q (4).JPG_occ_9900,8,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta34PC_2016_aberta_t3_q (4).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta34PC_2016_aberta_t3_q (4).JPG_occ_9901,32,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta34PC_2016_aberta_t3_q (4).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta34PC_2016_aberta_t3_q (4).JPG_occ_9902,16,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta34PC_2016_aberta_t3_q (4).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta34PC_2016_aberta_t3_q (4).JPG_occ_9903,6,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta34PC_2016_aberta_t3_q (4).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta34PC_2016_aberta_t3_q (4).JPG_occ_9904,2,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta34PC_2016_aberta_t3_q (4).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta34PC_2016_aberta_t3_q (4).JPG_occ_9905,14,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta34PC_2016_aberta_t3_q (4).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta34PC_2016_aberta_t3_q (4).JPG_occ_9906,2,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta35PC_2016_aberta_t3_q (5).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta35PC_2016_aberta_t3_q (5).JPG_occ_9907,10.20408163,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta35PC_2016_aberta_t3_q (5).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta35PC_2016_aberta_t3_q (5).JPG_occ_9908,2.040816327,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta35PC_2016_aberta_t3_q (5).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta35PC_2016_aberta_t3_q (5).JPG_occ_9909,4.081632653,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta35PC_2016_aberta_t3_q (5).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta35PC_2016_aberta_t3_q (5).JPG_occ_9910,16.326530617,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta35PC_2016_aberta_t3_q (5).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta35PC_2016_aberta_t3_q (5).JPG_occ_9911,12.24489796,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta35PC_2016_aberta_t3_q (5).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta35PC_2016_aberta_t3_q (5).JPG_occ_9912,22.44897959,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta35PC_2016_aberta_t3_q (5).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta35PC_2016_aberta_t3_q (5).JPG_occ_9913,2.040816327,Vitor Picolotto,Percentage cover,dimensionless
BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta35PC_2016_aberta_t3_q (5).JPG,BR:PELD-ILOC:Rocas_Podes_Crer_2016_rocasPodes_Crer2016aberta35PC_2016_aberta_t3_q (5).JPG_occ_9914,18.36734694,Vitor Picolotto,Percentage cover,dimensionless
