eventID,occurrenceID,scientificName,analyzedBy,scientificNameID,taxonRank,organismQuantityType,basisOfRecord
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow352014_T3_5.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow352014_T3_5.jpg_occ_10560,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow352014_T3_5.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow352014_T3_5.jpg_occ_10561,Porifera,Diana Vergara,urn:lsid:marinespecies.org:taxname:558,Phylum,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow352014_T3_5.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow352014_T3_5.jpg_occ_10562,Tunicata,Diana Vergara,urn:lsid:marinespecies.org:taxname:146420,Subphylum,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow352014_T3_5.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow352014_T3_5.jpg_occ_10563,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow362014_T3_6.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow362014_T3_6.jpg_occ_10564,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow362014_T3_6.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow362014_T3_6.jpg_occ_10565,Porifera,Diana Vergara,urn:lsid:marinespecies.org:taxname:558,Phylum,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow362014_T3_6.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow362014_T3_6.jpg_occ_10566,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow372014_T3_7.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow372014_T3_7.jpg_occ_10567,Bryozoa,Diana Vergara,urn:lsid:marinespecies.org:taxname:146142,Phylum,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow372014_T3_7.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow372014_T3_7.jpg_occ_10568,Filamentous,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow372014_T3_7.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow372014_T3_7.jpg_occ_10569,Porifera,Diana Vergara,urn:lsid:marinespecies.org:taxname:558,Phylum,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow372014_T3_7.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow372014_T3_7.jpg_occ_10570,Tunicata,Diana Vergara,urn:lsid:marinespecies.org:taxname:146420,Subphylum,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow372014_T3_7.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow372014_T3_7.jpg_occ_10571,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow382014_T3_8.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow382014_T3_8.jpg_occ_10572,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow382014_T3_8.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow382014_T3_8.jpg_occ_10573,Filamentous,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow382014_T3_8.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow382014_T3_8.jpg_occ_10574,Others,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow382014_T3_8.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow382014_T3_8.jpg_occ_10575,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow392014_T3_9.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow392014_T3_9.jpg_occ_10576,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow392014_T3_9.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow392014_T3_9.jpg_occ_10577,Filamentous,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow392014_T3_9.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow392014_T3_9.jpg_occ_10578,Porifera,Diana Vergara,urn:lsid:marinespecies.org:taxname:558,Phylum,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow392014_T3_9.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow392014_T3_9.jpg_occ_10579,Tunicata,Diana Vergara,urn:lsid:marinespecies.org:taxname:146420,Subphylum,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow392014_T3_9.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow392014_T3_9.jpg_occ_10580,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow392014_T3_9.jpg,BR:PELD-ILOC:Stpauls_rocks_Enseada_2014_stpauls_rocksenseada2014shallow392014_T3_9.jpg_occ_10581,Zoantharia,Diana Vergara,urn:lsid:marinespecies.org:taxname:607338,Order,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow3102015_T3_10.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow3102015_T3_10.JPG_occ_10582,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow3102015_T3_10.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow3102015_T3_10.JPG_occ_10583,Filamentous,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow3102015_T3_10.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow3102015_T3_10.JPG_occ_10584,Porifera,Diana Vergara,urn:lsid:marinespecies.org:taxname:558,Phylum,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow3102015_T3_10.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow3102015_T3_10.JPG_occ_10585,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow312015_T3_1.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow312015_T3_1.JPG_occ_10586,Amphiroideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow312015_T3_1.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow312015_T3_1.JPG_occ_10587,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow312015_T3_1.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow312015_T3_1.JPG_occ_10588,Filamentous,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow312015_T3_1.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow312015_T3_1.JPG_occ_10589,Others,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow312015_T3_1.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow312015_T3_1.JPG_occ_10590,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow312015_T3_1.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow312015_T3_1.JPG_occ_10591,Zoantharia,Diana Vergara,urn:lsid:marinespecies.org:taxname:607338,Order,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow322015_T3_2.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow322015_T3_2.JPG_occ_10592,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow322015_T3_2.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow322015_T3_2.JPG_occ_10593,Filamentous,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow322015_T3_2.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow322015_T3_2.JPG_occ_10594,Others,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow322015_T3_2.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow322015_T3_2.JPG_occ_10595,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow332015_T3_3.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow332015_T3_3.JPG_occ_10596,Caulerpa racemosa,Diana Vergara,urn:lsid:marinespecies.org:taxname:144472,Species,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow332015_T3_3.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow332015_T3_3.JPG_occ_10597,Filamentous,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow332015_T3_3.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow332015_T3_3.JPG_occ_10598,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow342015_T3_4.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow342015_T3_4.JPG_occ_10599,Caulerpa racemosa,Diana Vergara,urn:lsid:marinespecies.org:taxname:144472,Species,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow342015_T3_4.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow342015_T3_4.JPG_occ_10600,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow352015_T3_5.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow352015_T3_5.JPG_occ_10601,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow352015_T3_5.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow352015_T3_5.JPG_occ_10602,Filamentous,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow352015_T3_5.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow352015_T3_5.JPG_occ_10603,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow362015_T3_6.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow362015_T3_6.JPG_occ_10604,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow362015_T3_6.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow362015_T3_6.JPG_occ_10605,Filamentous,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow362015_T3_6.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow362015_T3_6.JPG_occ_10606,Others,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow362015_T3_6.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow362015_T3_6.JPG_occ_10607,Porifera,Diana Vergara,urn:lsid:marinespecies.org:taxname:558,Phylum,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow362015_T3_6.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow362015_T3_6.JPG_occ_10608,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow372015_T3_7.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow372015_T3_7.JPG_occ_10609,Tunicata,Diana Vergara,urn:lsid:marinespecies.org:taxname:146420,Subphylum,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow372015_T3_7.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow372015_T3_7.JPG_occ_10610,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow382015_T3_8.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow382015_T3_8.JPG_occ_10611,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow382015_T3_8.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow382015_T3_8.JPG_occ_10612,Filamentous,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow382015_T3_8.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow382015_T3_8.JPG_occ_10613,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow382015_T3_8.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow382015_T3_8.JPG_occ_10614,Zoantharia,Diana Vergara,urn:lsid:marinespecies.org:taxname:607338,Order,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow392015_T3_9.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow392015_T3_9.JPG_occ_10615,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow392015_T3_9.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow392015_T3_9.JPG_occ_10616,Filamentous,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow392015_T3_9.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow392015_T3_9.JPG_occ_10617,Porifera,Diana Vergara,urn:lsid:marinespecies.org:taxname:558,Phylum,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow392015_T3_9.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow392015_T3_9.JPG_occ_10618,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow392015_T3_9.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2015_stpauls_rocksenseada2015shallow392015_T3_9.JPG_occ_10619,Zoantharia,Diana Vergara,urn:lsid:marinespecies.org:taxname:607338,Order,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow3102016_T3_10.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow3102016_T3_10.JPG_occ_10620,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow3102016_T3_10.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow3102016_T3_10.JPG_occ_10621,Filamentous,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow3102016_T3_10.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow3102016_T3_10.JPG_occ_10622,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow3102016_T3_10.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow3102016_T3_10.JPG_occ_10623,Zoantharia,Diana Vergara,urn:lsid:marinespecies.org:taxname:607338,Order,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow312016_T3_1.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow312016_T3_1.JPG_occ_10624,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow312016_T3_1.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow312016_T3_1.JPG_occ_10625,Filamentous,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow312016_T3_1.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow312016_T3_1.JPG_occ_10626,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow322016_T3_2.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow322016_T3_2.JPG_occ_10627,Caulerpa racemosa,Diana Vergara,urn:lsid:marinespecies.org:taxname:144472,Species,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow322016_T3_2.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow322016_T3_2.JPG_occ_10628,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow322016_T3_2.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow322016_T3_2.JPG_occ_10629,Filamentous,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow322016_T3_2.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow322016_T3_2.JPG_occ_10630,Others,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow322016_T3_2.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow322016_T3_2.JPG_occ_10631,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow332016_T3_3.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow332016_T3_3.JPG_occ_10632,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow332016_T3_3.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow332016_T3_3.JPG_occ_10633,Filamentous,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow332016_T3_3.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow332016_T3_3.JPG_occ_10634,Porifera,Diana Vergara,urn:lsid:marinespecies.org:taxname:558,Phylum,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow332016_T3_3.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow332016_T3_3.JPG_occ_10635,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow342016_T3_4.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow342016_T3_4.JPG_occ_10636,Caulerpa racemosa,Diana Vergara,urn:lsid:marinespecies.org:taxname:144472,Species,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow342016_T3_4.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow342016_T3_4.JPG_occ_10637,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow342016_T3_4.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow342016_T3_4.JPG_occ_10638,Filamentous,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow342016_T3_4.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow342016_T3_4.JPG_occ_10639,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow352016_T3_5.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow352016_T3_5.JPG_occ_10640,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow352016_T3_5.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow352016_T3_5.JPG_occ_10641,Filamentous,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow352016_T3_5.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow352016_T3_5.JPG_occ_10642,Turf,Diana Vergara,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow362016_T3_6.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow362016_T3_6.JPG_occ_10643,Lithophylloideae,Diana Vergara,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow362016_T3_6.JPG,BR:PELD-ILOC:Stpauls_rocks_Enseada_2016_stpauls_rocksenseada2016shallow362016_T3_6.JPG_occ_10644,Filamentous,Diana Vergara,NA,NA,Relative cover,Human observation
